,TweetID,HandLabel,AnnotatorID,Tweet
4995,401064535575900160,Negative,19,"dekicu, pogled u picku materinu i dobru plejlistu uvijek mogu ostvarit."
4996,401064632451731457,Negative,19,"gledam neki video ubila se bila u paklu vidjela raj i vratila se u tijelo, eto toliko mie dosadno"
5000,401065544205361152,Negative,19,meni je kucanje raspolozenja na tmurnom vremenu.
5002,401065781724987392,Positive,19,mislim da jedva cekam praznike
5003,401065808287109120,Negative,19,obrij se!! popusi ga crncu.
5009,401067040683081728,Positive,19,bosanski ljiljan − taj čisti cvijet bosanskih planina
5011,401067163663859712,Neutral,19,ja kad nesto zacrtam to i ne ostvarim.
5016,401068137669328896,Neutral,19, ponedjeljak -.-''
5018,401068701526392832,Neutral,19,  bolje od jj hiksona.
5019,401068852252905472,Negative,19,sestra je okupirala krevet i vec danima niko ne moze doci na red da se ko covjek odmori na njemu !
5020,401068859009925120,Negative,19,ne moze odvratnije od lizanja prstiju.
5021,401069532824887296,Positive,19,ideja za dijetu? d
5022,401069942784925697,Negative,19,bih gubi 47 miliona eura ako ne bude dogovora do 9. decembra
5025,401070414115241985,Positive,19,sead kolašinac među najboljim mladim fudbalerima svijeta!
5029,401070680113807360,Positive,19,"sad ću da budem opet plava, i uzbuđena sammmm"
5033,401071281262456833,Negative,19,"koji kurac sam ja ovdje, a svaska iz ekonomike u drugoj prostoriji ?"
5034,401071552659062784,Neutral,19,u pogledu etnogeneze bošnjaka dugo vremena su prešućivane neosporne historijske činjenice poput one da je bosna...
5041,401073357657223168,Neutral,19,the kardashians host a yard sale - part ii
5043,401073914706919424,Neutral,19, hajd znaj sta je u ugovoru. mozda ce i morati... )
5045,401074043430113280,Negative,19,sean vatcher je izgubio ljubav svog života
5047,401074230952873984,Positive,19,šta znaju bosanci šta su favoriti. bih protiv španije vodi 1-0 golom sanjina prcića. asistencija gorana zakarića.
5048,401074306807246848,Neutral,19,the kardashians host a yard sale - part iii
5052,401076073837780992,Positive,19,"obezbjedili smo još jedno putovanje za veneciju i veronu! )

pročitajte više na linku &gt;&gt;&gt;"
5053,401076366512095232,Negative,19,racunar mi je spor level brze teku dogadjaji u maloj nevjesti
5073,401079096211697664,Negative,19,"dok svijet leg alizira genocidnu tvorenivu rep ubliku srpsku, derogira antifašističke tekovine sandžaka..."
5074,401079784911818753,Neutral,19,photoset
5076,401079972611522560,Neutral,19,photoset
5077,401080146926796801,Neutral,19,pogledajte najveći grad mrava na svijetu!
5078,401080298903191552,Neutral,19,photoset
5082,401081215425740800,Positive,19," maksumi, isto godiste  mela"
5083,401081602748342272,Neutral,19,u bošnjačkom institututu održan koncert osnovnih i srednjih muzičkih škola | novo vrijeme
5088,401082601915437057,Positive,19,"sreca je znati zivjeti u svojoj kozi, ne u tudjim ocima"
5092,401083226879295488,Neutral,19,u nedjelju protiv slavije. - oficijelna stranica fk sarajevo
5095,401083633286799360,Neutral,19,počelo suđenje bivšem njemačkom predsjedniku
5096,401083652219879424,Negative,19,djeca često jedini posjetioci palestinskih zatvorenika  palestina izrael
5097,401083674932051968,Positive,19,vlada fbih pristala na zahtjeve 'metalaca'
5098,401083700039143424,Negative,19,hollandeova popularnost i dalje opada
5100,401083781312163840,Negative,19,rwe će ukinuti 6.750 radnih mjesta
5101,401083850908237826,Positive,19,za 5 minuta na  pocinje serijal alkemijabalkana a ja ponosna jer sam dio tima koji je producirao sve to) alhemijabalkana
5105,401083997133889536,Negative,19,mlada pokupila poklone i pobjegla sa svadbe
5112,401084285588738048,Neutral,19,niko može biti kovač nogometne sreće | al jazeera balkans
5113,401084329092481024,Negative,19,toliko volim ovaj travnik da cu dobit napad panike ako ostanem duze od 24h
5116,401085211121029120,Negative,19,"znam da sam vam naporan tim sto se zalim na sve i svasta ali sta cu d

odem ti ja danas kod ortoped. prije sam..."
5121,401085667058257920,Neutral,19,sta ima kamikaza od kamikaze?
5131,401087559897325568,Negative,19,"elvira mi je rekla da sam se danas ponasala totalno nenormalno, jer apaurin.."
5132,401087625261359104,Positive,19,al razumijem ja vas i ovu vasu demokratiju
5136,401088505310629888,Positive,19,kapa dole fotografu
5140,401088929278873600,Neutral,19,coin kartica mjenja sve kartice
5142,401089110904803328,Positive,19,nemate vi pojma sta je to sto se zove bratstvo i jedinstvo
5143,401089160959647744,Negative,19,saslušali smo i drugu stranu  ispovjest selvine šabuljić
5144,401089349342597120,Negative,19,al znate pljuvati po komsiji i hvaliti onog nekog tamo iz druge drzave
5146,401089415780397056,Positive,19, hocu ja.
5148,401089526065405953,Negative,19,nedostajes... tako mi nedostajes .mp3
5157,401091029270806528,Neutral,19,photoset
5159,401091366576726017,Negative,19, quid11 ja kad nesto zacrtam to i ne ostvarim.
5160,401091503516561408,Positive,19,"upravo gledam na  ""alhemija balkana"" preporucujem)"
5167,401091993528328193,Negative,19,"ne prija mi taj tvoj kiseli osmijeh, hej makse !"
5175,401092985888067585,Positive,19,spektakl po zlatanu i tasimu
5177,401092991915675648,Neutral,19,ljubav je kad ti glavu zabode u snijeg &lt;333333333
5178,401093126351507456,Positive,19,ljubav je kad te opali grudvom da te obori+++ &lt;3456789
5179,401093338356789248,Positive,19,mama mi je namjestila spoj na slijepo
5181,401093649586716672,Negative,19,kad na nesnl dziografiku vidim kakvih sve zemalja i vukoebina ima nas balkan je zlatan
5184,401094220809003008,Positive,19," ja ne psujem, ja mijenjam;)"
5185,401094426287947776,Neutral,19,el ima neko odje da voli komunizam?
5186,401094547943743489,Positive,19, sjutra sam tu )
5188,401094882334609408,Neutral,19, znam ali dolazite tek popodne.
5189,401095045543362561,Neutral,19, necete u kanc.svracati?
5191,401095070440374272,Negative,19, mery zamisli moj ljutit pogled
5193,401095319334551553,Neutral,19,"i sad će izvesti navara,a njemu treba još pola koša da me usreći."
5194,401095473584693248,Negative,19, hahhahaha. el i ti ne volis?
5197,401095902992949248,Negative,19, mery ako nastavis u tom pravcu saljem udb u na vrata
5201,401096485380440064,Positive,19, mery na reveru ponosno stoji petokraka
5204,401096725395304448,Negative,19,opasni sastojci u higijenskim ulošcima i tamponima
5206,401096807620825088,Negative,19," to bas i nije nesto cime bi se trebao ponositi, iz mog ugla gledajuci."
5208,401096919318925312,Neutral,19,hljeba i igara.
5210,401097054975721472,Positive,19, eee kasno ) upravo sam pronašla savršen smještaj ;) 
5211,401097140564279296,Negative,19,"hamzalija moj jaran, ispao prvi put supak prema menii !!"
5213,401097495872557056,Negative,19, boze sacuvaj. za svaku osudu i kaznu. fuj!!!
5214,401097514272559104,Positive,19, mery izaberi najbolje
5219,401097840400670720,Neutral,19,ekonomika ce se sama nauciti i tako.
5222,401098054012792832,Negative,19,svi smo mi glupe ribice koje se upecamo na mamac pametnih ljudi
5223,401098132571697152,Neutral,19,dom za napušenu djecu.
5224,401098240231481344,Neutral,19, javnemo ti sutra kad krenemo.
5227,401098394220765184,Positive,19, mery uvjek bila
5228,401098606901350401,Negative,19,"jeboga više i granice na koševe i sve,kako je moguće da uvijek pogodim tu granicu prokletu,da fulim 20 nije frka,ali 148.5 granica i 73-75"
5230,401098663000162305,Negative,19,"dodjes kad ne trebas, jebem ti mater !!"
5233,401098999144251392,Negative,19,mama mi ne vjeruje da sam jutros stigla u skolu za 45 minuta.
5234,401099003086921728,Negative,19,očekujem svaki dan negdje naslov penzioner se predozirao afričkim šljivama.
5240,401099578058878976,Negative,19,"pozdrav za lika koji me uporno zove, a kad mu se javim nema hrabrosti da odgovori !! pizdo jedna !!"
5244,401100138397331457,Positive,19,"jedan novinar iz brazila je došao u sarajevo i napravio nevjerovatnu reportažu o historiji naše zemlje, o minulom..."
5248,401100474784706560,Negative,19,vlado jagodic bi morao povecati broj nezaposlenih u bih.
5251,401100644997931008,Neutral,19,kaze sestra da na lajni ne moze niko da dodje na red  od mene i mojih tvitova.
5252,401100721002528768,Negative,19,katastrofa izabranika vlade jagodića   radiosarajevo via 
5256,401100836367253504,Positive,19,za muštuluk bih... ( plava prizma)
5258,401101424798760960,Positive,19, hahahaha od djetinjstva. neka trauma el?
5264,401101792832143360,Neutral,19, bugy kkmeeeee. al fkt ne vidim sta je toliko ukusno u bureku?
5267,401101992749449216,Positive,19,volim samo burek iz donjeg vakufa kod onog nekog hadzije sto mie babo kupovao kasmo putovali &lt;3
5269,401102108931280896,Neutral,19,ekonomiku sam naucila za -1
5271,401102441736716288,Positive,19,opasne veze su adrenalin
5274,401102766124593152,Neutral,19,eee a ja sad znam i ednu pjesmu od frenkija oleeee
5275,401103178545901568,Neutral,19,2 iz matematike nisam dobila od vremena
5276,401103257155948544,Neutral,19,"kasam rekla burek mislila sam na onaj album od dine merlina, sta ste se primili hehehe++++"
5277,401103344917544960,Positive,19, 2012  hvala) najbolje tek dolazi)
5278,401103500647481344,Positive,19,"""idem ti ja kući kasno sinoć,ispred mene je išla neka djevojka.""poče"" da ubrzava hod i ja ubrzah za njom.ona ""poče"" da trči i ja potrčah."""
5279,401103591584190464,Negative,19,"""ona ""poče"" da vrišti i ja zavrištah još glasnije!!! čak nisam vidio ni od čega smo bježali!!!"" via fb )) epicwin"
5285,401104498678317056,Neutral,19,"opet sam se salila ne volim burek, al ne volite ni vi riblje stpice pa ne dramim"
5289,401105116406640640,Neutral,19,trazim izgubljene primjerke pravopisa po gradu
5290,401105220773507072,Negative,19,"mladi zmajevi doživjeli debakl protiv španije poveli, pa se raspali"
5291,401105608243286016,Neutral,19, nikad nisam rekao da nije bilo i toga
5292,401105793455378432,Neutral,19,aj vidi kolača tam što stoje.  jesss. nanio sam sebi. najviše volim vako kad mi padne šećer i kad ih zaboravim.
5293,401106211581353984,Positive,19,operacija izvrsena
5294,401106310290481154,Positive,19, ja volim)
5295,401106358143311872,Negative,19,zasto ja stalno moram majstore vise puta zvati da urade jednu te istu stvar?
5296,401106567702921216,Negative,19,"trebam kamermana za sobom vodat bokte, da mi ujturu pokaže gdje šta kako."
5297,401106653413535744,Neutral,19,evo ja ne znam koji je dan. apsolutno.
5299,401107285021192192,Neutral,19,"lifting lica bez igala za samo 20 km
tretman lica hyaluronom uz depilaciju nausnica i korekciju obrva..."
5302,401107599997038592,Negative,19, ili ja nemam srece ili majstori ne valjaju;))
5305,401108171806474240,Neutral,19," hvala za savijet, izgleda da ipak nisi ti neki ""levatba"";))"
5306,401108245588492288,Neutral,19,"nije vazno ko je sad kriv, 
ko je koga ostavio! 
sejo boy"
5307,401108303939645441,Neutral,19, sta gledas i gdje?
5309,401108611294048256,Neutral,19,"krenula sam ka kuhinji, drzite me"
5314,401109074374184960,Negative,19, zelen je on za raspravu
5316,401109619130376193,Positive,19,"okupao se, isto k'o da me neko drugi dira kad se dotaknem."
5317,401110081800245248,Neutral,19,vidimo se 30tog )
5320,401110583115665409,Negative,19,"al kad neko naidje i kaze oooo hoćel to?, jebo bi' mu znanje"
5323,401110861831340032,Negative,19,sad sam gledao maturu tehničke škole nikola tesla šid. ja jesu se pootkidali.
5324,401110990311686144,Negative,19," tw dobro pa mi rece, i ja cu drzat jezik za zubima"
5326,401111735354261504,Neutral,19,"mirsad duratović - ""nakon tomašice niko nema pravo da kaže da se u prijedoru nije desio..."
5331,401112110715133952,Positive,19, eto i mene mogu li i ja? ne znam o košarci puno samo da se nogom ne može igrati )
5334,401112384536072192,Positive,19,share iza 23h jer nije baš za mlade )
5339,401112797117153280,Positive,19,dzek je upao u romanticnu klopku. hehehehehe
5344,401113389512294400,Positive,19,hvala vam ljudi moi sto zapracate moju sestru ovako radosnu je nisam vidjela otkako je dobila barbi kasu u prvom osnovne
5347,401113627107024897,Neutral,19,hor hazreti hamza 30.11.2013 od 20h. prvi put kod kuce. bkc sarajevo
5359,401115528128770049,Positive,19,jusufranić bi mogao naći rješenje
5365,401116425693462528,Negative,19,"zene se hrane komplimentima, mico ja otkad sam tebe upoznala ja postim ljubavnavikaipanika"
5367,401116721966112768,Positive,19,"eto rekla sam, sad mi je lakse"
5370,401116896814047233,Negative,19," ne bi vise s tobom pusio ni da me zooveeess, papcinooo jednaaa !!"
5371,401117114133536768,Positive,19,"sutra abd će biti prelijep dan, idemo da se družimo ja i moje mace"
5372,401117136187568128,Neutral,19,sestra kuca neki tvit priptemite se
5373,401117167539593216,Negative,19,mile ronhil objavljeni dokumenti o dodikovom švercu cigareta | slobodna bosna
5377,401117526274621440,Positive,19,toeta sestrinska ljubav
5380,401117573103620097,Positive,19," hahahahah, ti si stvarno sasav momaak d supaak jean, ja cu reci medini da si htio pofatat onu francuskinjuu !!"
5382,401117684831887360,Positive,19,prijedlog izmjena i dopuna zakona o zaštiti i dobrobiti životinja predviđa eutanaziju napuštenih pasa nakon samo...
5390,401118385062555648,Neutral,19,  bugy nije ahmo efendija on je jednom rek'o dae hodja. mwah
5391,401118824369356800,Negative,19," pa znaam ja da bi see ti njoooj javiioo, isto kao sto si se i javljaaoo almiii, pa isao na moreee sa njooom, znam ja da si supak !"
5392,401118868812603392,Neutral,19,"konad sandy lak /pijesak efekat
set 8.50 km"
5394,401119050228850688,Neutral,19," bugy pa napisala sam mwah na kraju, to nije popravilo utisak? hehehe "
5396,401119355812839424,Negative,19, nabijem i tebe i nju
5397,401119421147934721,Negative,19,"sutra je tomašica tweet day, kažite jasno da osuđujete zločin"
5398,401119594884366338,Neutral,19,"al' tebe kad ugledam, na vjernost zaboravim, 
od mene to jace je, ne znam da te ne volim! 
4 godine stara ali i..."
5402,401120146280153088,Neutral,19, aman sta ti je
5409,401120570756333568,Neutral,19,"este vi kao mali gledali sejlamun, ili ti mjesecevu ratnicu? pa to je preljubav"
5410,401120895025958913,Positive,19,"da bi te zapratile siroke narodne mase moras da rt ovaj twitt!!!
tako to ide..."
5411,401121136467271680,Positive,19,grupa 220 - osmijeh
5420,401122231398707200,Positive,19,izetbegović konjević polje je važnije od rješavanja slučaja sejdić-finci
5422,401123174802554881,Positive,19, bugy tu sam fazu presla haha 
5424,401123578780737536,Negative,19,za mene je kuća mentalni logor!
5427,401124187172896769,Negative,19,ogromna vatrena stihija ”guta” zgradu duhanske stanice u ljubuškom (video)
5429,401124233297682432,Neutral,19," hajmo se vratit da napravimo neku ljepsu sliku, znam gdje sam pomfrit bacio."
5430,401124286754463744,Neutral,19, nuto punđe -)
5436,401125226572177408,Neutral,19,"da vas cujem, moja omiljena pjesma vam je??? 
sejo boy"
5445,401126727063457793,Neutral,19," hahaha ma uvijek mi je ruka brza od pameti, valjda skontate sta sam htjela reci hehehe+++"
5451,401127719020544001,Neutral,19," bugy nista, moracu ja sama do fina gore sam svoj majstor ha ya da snimim pa onda se dogovorimo a? "
5455,401128009169895424,Neutral,19,"e da znate sta ja posla imam, idem sad. pa se kucamo prekosutra."
5456,401128366000336897,Neutral,19," quid11 prica cale mami kako smo danas pusili travu ja, on i burazer i kako se pojavio zmaj koji je oprao sudje i usisao kucu."
5457,401128559290642432,Positive,19," bugy necu tebe, poznala bi te medj' iljadu momaka. ti si lamijin. nadjem sebi vec nekog a ti da liku naucis ok? "
5458,401128894696521728,Neutral,19,eto me deset minuta.
5463,401129631744806912,Positive,19,niko ne može biti lišen prava na obrazovanje  svjetski bošnjački kongres (sbk)
5464,401129661281075200,Positive,19,a nikako da citaju prevod kur'ana
5467,401130084914200576,Neutral,19,imam novu fotografiju na facebooku
5468,401130188710232064,Negative,19," teško ćemo zamijeniti acu, šteta što ide."
5470,401130503409266688,Positive,19,"kad jedna vrata zatvoris, druga se otvore )"
5472,401130649404178432,Negative,19,evo šta se dogodi kad pretjerujete sa vitaminima i mineralima
5481,401131771263483905,Negative,19," boli me kurac, al nije ona toliki supak kao ti"
5487,401133116989145088,Neutral,19," ovo se odnosi samo na mene, nikako na tebe ;-) """
5489,401133754271678464,Positive,19,imam osmijeh na licu trenutno.
5490,401133885691416576,Neutral,19,"odavno bolji cips a jeftiniji nisam jeo ""chipsy goldy"""
5494,401135010264391680,Positive,19,nemo' se lozite na mene nisam ovo ja na slici hehehe++++
5495,401135576759275521,Neutral,19,"i da, ova maca još uvijek traži dom!"
5500,401137198767951872,Positive,19,čula sam da je do sad 208 prijavljenih... je li to mogućeee ljudi ) gdje ćemo svi statii??!! ceowarmup
5501,401137391114924032,Positive,19," nikola pa napisao ne mozes da spavas bez ff zato napisah ln. a nemoj onda ici, ostani s nama ljepse nam je s tobom &lt;3"
5516,401138795439222784,Neutral,19,ko procita ovaj tvit dobice keca iz hemije heheheh+++
5525,401140724521271296,Neutral,19,tacno nisam za grupnog rada nikako. individualac sam.
9252,402210869574397952,Neutral,19, inače glavni gradovi za to služe
9253,402210922829455360,Negative,19,"usmena istorija bosne i hercegovine
otkrivanje ličnih sjećanja na rat i zatočeništvo"
9256,402211315508604928,Neutral,19,"sutra ce americki bosanci, prozivljavati zenicku atmosferu )"
9258,402211627115610114,Negative,19,jednog tviterasa vec duze vrijeme ne vidjam na lajni i stvarno se brinem.
9268,402213559620628480,Positive,19,"samo da vam se javim i da kazem da vrijedno ucim. da, da!!"
9271,402213761211052032,Positive,19,"ova knjiga znači moć, daje nadu i nudi sve odgovore"
9273,402213776218259456,Negative,19,priča o mladom vjerniku u poslijeratnom sarajevu koji upada u ljubavni trougao ali i svijet zločina
9276,402214155878268928,Neutral,19,"vrijeme je da se jede, laku noc,"
9278,402214368848265216,Negative,19,"nisam rekao ništa što bi moglo da znači. nisam našao onu pravu riječ, koja može da veže, koja može da boli...."
9282,402214690866339840,Neutral,19,ova igranka sa redukcjom vode zelim da sto prije prestane
9286,402215012418473985,Negative,19,"jednom vode nemas, punis stalno flase i odjednom vode imas i prestanes puniti flase, kad tamo iznenadjenje, opet nje nema"
9288,402215664594599936,Neutral,19, iz bez snijega je tesko.
9289,402215892115025920,Negative,19," ni kad budu umirali, nece to priznati"
9291,402215926718005248,Negative,19,"kad dodjete do ove faze studija, vise vam je sve ravno do mora. ne mogu vise da ucim."
9292,402216072826220545,Neutral,19,"svaka ptica svome jatu leti, a i zimi ..."
9298,402216717666889728,Negative,19,"jedino kanye west moze biti svjetska zvijezda i nezasita attention kurva, ne shvata lik da je ogranicen ko saksija"
9299,402217080176791552,Neutral,19,sta bi mi bez sporta?
9303,402217707384233984,Negative,19,ovdje više ni kosovi ne zvižde
9307,402219217149497344,Negative,19,tomašica... potraga koja traje...
9308,402219506539720704,Neutral,19,"sto je skuplje, to mi je jeftinije. jer necu kupiti heheheheh++++"
9326,402222444712181760,Negative,19,"etihad air naručio 56 aviona, vrijednost 25 milijardi dolara,čitam kod nas nove pošiljke neispravnog mlijeka. pa mi ne znamo krave pomust"
9334,402224705681502208,Neutral,19,"pogledajte historijski skup bošnjaka u frankfurtu
u organizaciji bošnjačka nacionalna fondacija (bnf),  zajednica..."
9335,402224721343049728,Neutral,19,"šta se čuje kad zatvaraš vrata golfa 2?
- jače malo jarane!"
9337,402226016585674752,Positive,19,"spanski jezik - jer je tako poletan, romantican, sanjiv ..."
9341,402228314951405569,Negative,19," da mi muškarci objasne, zašto se javljaju bivšim djevojkama svakih mjesec-dva???"
9342,402228932289626112,Neutral,19,zana - rukuju se rukuju  via 
9348,402231882730835968,Neutral,19,"  10 jaaaooooooo, leetiimooooo"
9356,402234736753774592,Neutral,19," znas li sta zelis,volis,mrzis? -d"
9357,402235337659154432,Neutral,19, spavaj !!
9366,402246428179042304,Negative,19,is feeling annoyed. - - jer nas boli kurac kako se vi osjećate i hejtamo to što imate potrebu da podijelite s nama...
9390,402298576082309121,Neutral,19,"brojtro, ponedjeljkofobični!"
9391,402299202287730688,Neutral,19, i  hitno da s jave na radno mjesto i pošalju tonca s nabrajalicama kući
9392,402301303545925632,Neutral,19,samir čeligija©all rights reserved
9393,402301305022341120,Neutral,19,samir čeligija©all rights reserved
9394,402305623125405696,Neutral,19,"po noći ustaneš, po noći odeš na posao, po noći dodješ s posla. živa radost zimskog računanja vremena."
9395,402312205347348480,Negative,19,nagovaram  na jedan socijalni eksperiment. da napisi bicakcicu kako je 'sweet' i 'perfect' da vidimo hoce li je rt?!
9396,402312265506250752,Neutral,19,"dobro jutro je oksimoron, nema tu spasa ni ispravke."
9400,402318231031275520,Positive,19, ma ljubimo te pozitivnog i brinemo za tvoje zdravlje... 
9402,402318916619599873,Negative,19,onokad ti radna sedmica krene razbijanjem sijalice u kupatilu u 630.
9403,402321027365339136,Positive,19,"  eee,blago vama. samo uzivajte kad vam je bog dao."
9405,402322019066605568,Negative,19," po noći ustaneš, po noći odeš na posao, po noći dodješ s posla. živa radost zimskog računanja vremena."
9406,402322923438243840,Positive,19,tema cijela hrvatska u vukovarskoj koloni sjećanja
9407,402324251304558592,Negative,19,tornada ugrozila živote na srednjem zapadu
9408,402324708861153280,Neutral,19,"od dodaj svijetu malo boje, jutros imam da dodam zelenu i teget i dalje ni makac."
9410,402326817203585024,Positive,19,davis cup češka u beogradu odbranila naslov
9411,402326878641750016,Negative,19,smrtonosne poplave u rijadu
9412,402326922287251456,Positive,19, vjerujem da nije bilo  kulenovic nista od tog nagovora ne bi bilo ))  barca  radio 
9413,402327464787337216,Positive,19,izacicu iz trole cistih cizama- nece to na dobro )
9415,402327584501170176,Positive,19,"smatrate li da ste uspjeli u životu? 
ako smatrate kažite nam zašto???"
9419,402330337701011456,Positive,19,želimo vam dobro jutro i uspješnu radnu sedmicu. )
9423,402332060490018818,Neutral,19,i onda opet ponedjeljak... kakav je ovo bio vikend d
9424,402332166077825024,Negative,19,vojska preuzela kontrolu u dijelu tripolija
9425,402333903027200000,Positive,19,možemo li večeras iznenaditi argentinu?  da čujemo vaše prognoze?
9426,402335052295458816,Positive,19," da ga nadjem, spakujem i posaljem? vazi! * d"
9427,402336439792566272,Negative,19,"mehmed bazdarevic sportski direktor hajduka? lijepo zvuci na prvu, ali on je ipak trener. odlican trener koji nema srece sa klubovima"
9428,402337087309238272,Neutral,19,"""ovo nase vrijeme je dobro i nije. zavisi sta u njemu radimo"""
9429,402337338145406976,Positive,19,"""znam samo jednu stvar, ono sto sam radio jucer-nije proslost"""
9430,402337384009711617,Neutral,19," ""ovo nase vrijeme je dobro i nije. zavisi sta u njemu radimo"""
9431,402337558803144704,Neutral,19," ""znam samo jednu stvar, ono sto sam radio jucer-nije proslost"""
9432,402337672183951361,Neutral,19,"""cekat' se ne zna, zurit' se ne smije, a vrijeme je samo dok ga ima."""
9433,402337743730003968,Neutral,19," ""cekat' se ne zna, zurit' se ne smije, a vrijeme je samo dok ga ima."""
9434,402337941051437056,Positive,19,"""kad ljudi budu trazili spas u molitvi, ti potrazi hlad pametna covjeka"""
9436,402338872723374080,Positive,19,"na danasnji dan 1976 se vratila demokratija u spaniju, a kod nas nece barem jos 100 godina."
9437,402339147358412800,Positive,19,"iskoristite posebnu akciju samo na internetu siena anatomski jastuk  punjen wellsleep mikrovlaknima, sa čak 30%..."
9438,402339269882023936,Positive,19," ""kad ljudi budu trazili spas u molitvi, ti potrazi hlad pametna covjeka"""
9440,402339663740170240,Positive,19,"višenamjenska sjeckalica za sve vrste namirnica, sa dvije različite oštrice za jednostavno i brzo rezanje, ili..."
9443,402340843849146368,Positive,19, ma sve ce to biti okay ;) gdje je ona ana sto feeling ready for exam ili sta je ono vec bilo p
9444,402340961918791681,Neutral,19,video posvecen svima koji su 1970-ih i 1980-ih odrastali u jugoslaviji
9445,402341093121200128,Neutral,19,argentina - bih! prognoze??
9450,402342158721482752,Positive,19,"svaka priča ima najmanje dvije strane. jedna je tvoja, a druga je svačija, i od usta do usta uvijek je drugačija!"
9451,402342251344310272,Positive,19,"akcijska prodaja sezonskih ski karata u ""zoi'84"" do 1. decembra"
9453,402342358634991617,Positive,19,"onokad naviknes golubove da hranu, pa znaju doci u isto vrijeme kad i ti doruckujes i kucati na prozor)))"
9454,402342779562754048,Positive,19,"poruka""briga te za sve, baci se u kupovinu"""
9455,402343301824917504,Positive,19,jucer je biodivan dan za odmor i setnju u prirodi.
9458,402344741926219776,Neutral,19,"let do banjaluke 79, a do beča 109 eura"
9459,402344839079276544,Positive,19, ono kad covjek ima harizmu
9460,402345227257532417,Negative,19,biologija napravila više od helezovih revizora u rezultate revizije ubrojano i 5.000 umrlih
9461,402345574441029633,Positive,19,novi servis portala indikator.ba
9462,402346285321027584,Positive,19," evo, da ne kažeš da te ne pazim p"
9464,402346564045111296,Neutral,19,"  e viš, to bih vam mogla poslati busom. je li dozvoljeno to kod vas u eu?"
9465,402346589114859520,Positive,19,jutrooo ! jeste li vec popili svoju prvu kaficu ? ^^
9466,402346653317091328,Positive,19,sutra pocnje sedmica filmova visegradske grupe u kinu kriterion. ulaz besplatan)
9468,402347537518325760,Positive,19,  ono kad covjek ima harizmu
9469,402347684406644736,Neutral,19,"  nije problem, nađite prevozničku žrtvu. )"
9470,402348665265598464,Positive,19,uio bih  uskoro javna lista dužnika za poreze
9472,402349101079339008,Positive,19,"kad zapjeva rah. safet isovic ne mozes sutjeti, usne same krenu da zapjevaju"
9473,402349357502308352,Positive,19,"ljudi, bacite se na bicikle kad je lijepo vrijeme"
9475,402349525865885696,Neutral,19,posebno oni koji zive u ravnici
9476,402352961407299584,Positive,19,novi trening mediacentra mobilno izvještavanje - neka vaš telefon bude vaša redakcija
9477,402353228471599104,Positive,19,hoćete li se probuditi večeras da gledate tekmu??
9478,402355925010644992,Neutral,19,caoo djavolcici este se naspavaliii? ^^
9486,402358137841123331,Neutral,19, domino san  ne izmišljavaj se.  
9487,402358254824882176,Neutral,19,"i'm at radon plaza hotel (sarajevo, bosnia)"
9488,402358577223839745,Negative,19,abez kod ključa i dalje se širi i guta sve pred sobom | novo vrijeme
9491,402358685411733504,Neutral,19, domino san  što i nama želiš? d  
9495,402364725507682306,Negative,19,"o, nemarniče! o, ti u čijoj kući boravi stari otac ili onemoćala majka, ili neko od bližnjih, ili nepokretan brat..."
9496,402364996761288705,Negative,19,slučajno sam došla na svoj tajmlajn iz 2010.godine. bože tačno me sramota
9497,402365143503613952,Neutral,19,"i posted 7 photos on facebook in the album ""studenti ius-a posjetili klinički centar univerziteta u sarajevu"""
9499,402365500035825664,Positive,19,i umjesto da ponavljam ja opet na tviterima &lt;3
9500,402365583674470400,Positive,19,"predstava kamen u kamernom teatru 55 po super cijeni!

pogledajte ponudu"
9501,402366138970943488,Neutral,19,kasam jednom izašla s momkom i vidjela me prijateljica i zove i pita ko ti je to? pa neću ti pred njim pričati ++++++++++
9505,402367083599495168,Positive,19,slušam neke pjesme iz praistorije &lt;3
9506,402367241704181760,Negative,19,"neugodno iznenađenje preko oglasa kupio mobitel, evo šta je dobio… (foto)"
9507,402368205848449025,Neutral,19,safet sušić sead kolašinac igrat će od prve minute   bih  
9508,402368440976932864,Neutral,19,"nema veze što nisam naučila, ne moram uvijek biti najbolja na faksu, i to dosadi ++++++++++++++++++++++++++"
9511,402368747685416961,Positive,19, gud lak &lt;3 a i ti meni sad poželi sreću? ********* &lt;3
9513,402368925826318336,Neutral,19,50% popusta u stomatološkoj ordinaciji hrapović
9514,402368975985995776,Negative,19,kolona sjećanja u vukovaru ipak podijeljena
9515,402369392132235264,Positive,19,naučite engleski uz 85 % popusta
9516,402369645187178496,Neutral,19,"platite 8.50 km umjesto 17 km za termin uživanja na bazenu i u sauni hotela ""hollywood"""
9517,402369893691314176,Positive,19,"prve povratne informacije govore da se radi o fenomenalnom uređaju.
ne propustite priliku!"
9518,402370292607385600,Neutral,19,"sutra u 2100 je ""s druge strane"""
9519,402370361175838720,Negative,19,smrtonosne poplave u rijadu
9520,402370382109622272,Positive,19,davis cup češka u beogradu odbranila naslov
9522,402370404314267648,Negative,19,tema cijela hrvatska u vukovarskoj koloni sjećanja
9523,402370465714667520,Negative,19,tornada ugrozila živote na srednjem zapadu
9524,402370530311163904,Negative,19,vojska preuzela kontrolu u dijelu tripolija
