,TweetID,HandLabel,AnnotatorID,Tweet
14396,4.3897814714577306e+17,Neutral,33.0,"sve je to istinito, nažalost ( deset karamarkovih izjava od jeseni 1. prvi ljudi ove države, ljudi koji (cont)"
14397,4.389781752769536e+17,Neutral,33.0, hr holy 'zakon o životnom partnerstvu mora biti još progresivniji'  livefromsabor životnopartnerstvo
14398,4.389782759024968e+17,Positive,33.0,"i dok u saboru traje rasprava o životnom partnerstvu, predstavljamo vam  u sklopu projekta malicovjek"
14399,4.3897842815993856e+17,Negative,33.0,"ravan trbuh, vitke noge – i dalje ne vjerujemo da ima toliko godina! &gt;&gt;"
14402,4.389786601510994e+17,Positive,33.0,kava ili zeleni čaj? evo zgodne matematike usporedbe..
14403,4.389789884434432e+17,Positive,33.0, pozdrav svima! današnji dan počinjemo s malom obavijesti za studente koji se žele prijaviti na erasmus razmjenu!
14405,4.3897926378274406e+17,Positive,33.0, [case study competition] prijave na najveće studentsko natjecanje otvorene do 9.ožujka!
14406,4.389793070469816e+17,Negative,33.0,očito je nestalo ljubavi...
14407,4.389793811603292e+17,Positive,33.0,pozitivne replike na predobro izlaganje gordane sobol. životnopartnerstvo saborhr
14408,4.389795674080092e+17,Negative,33.0,"""bez svojih suigrača ne možes biti netko i nešto u nogometu, uvijek budi zahvalan"" 
napisao je chicharito u opis..."
14409,4.3897959237707776e+17,Negative,33.0, oni su ga još došutavali... ipak ovaj glumi tafgaja i razbijača iz dubrave...
14410,4.389796767035556e+17,Negative,33.0,vozim se tramom od trga do kolodvora jer nemrem vise
14412,4.3898027700913766e+17,Negative,33.0,"poseban krug pakla za ljude koji klikaju kemijskom kad su zivcani.
1) nerviras ljude oko sebe
2) nemas ritma
3) iskopaj si oko"
14414,4.3898058695982285e+17,Positive,33.0,kolege u kinoklubu zagreb traže djelatnika/icu - nezaposleni navalite )
14416,4.389808669799383e+17,Positive,33.0, vipnet prvi u europi implementira ericssonov psi sustav za dodatne uštede energije na baznim stanicama! više
14417,4.3898087215569306e+17,Neutral,33.0,ti si svoja. malicovjek zeliprekocrte  pogon jedinstvo
14418,4.389810724882596e+17,Neutral,33.0,"lučin za posvajanje, a sobol misli da  kao stranka ""mora donijeti zakon koji je moguće provesti"""
14419,4.389810896555254e+17,Neutral,33.0,"ljudi s viškom kilograma nekad bi stvarno mogli bit presudni kada je u pitanju nečiji život ili smrt. stoga,..."
14420,4.38981232626774e+17,Positive,33.0," skatwoman život je lijep, glavu gore, idemo dalje, rastava je dobra lekcija za drugi put i nije nikakav bauk. evo, imam jednu za leđima )"
14422,4.389813243981619e+17,Positive,33.0,belgijski pivski gulaš od govedine i medeni kruh -  - recept naše  buljan  ) volimmeso volimpivo
14423,4.3898157797698765e+17,Neutral,33.0,"zagreb je drugi dan na ovom dijelu turneje!

ne propustite biografski show o edith piaf ''edith – the show'' !!..."
14424,4.389816639773983e+17,Negative,33.0,hdz-ovci se u saboru svaki dan spustaju sve nize i nize... sramota.
14425,4.389816966216745e+17,Positive,33.0,tri kave. voznja. beograd.
14428,4.3898197359211315e+17,Negative,33.0,nikolina pišek ističe seksi guzu čak i kada je na medenom mjesecu
14429,4.3898211799823155e+17,Positive,33.0,usluga košnje travnjaka -...
14430,4.389821352200233e+17,Positive,33.0,tajči dolazi na svoje  tableti sa srebrnim nitnama uskoro savitljiviji i jeftiniji ekrani
14431,4.389823668882227e+17,Neutral,33.0," i dok u saboru traje rasprava o životnom partnerstvu, predstavljamo vam  u sklopu projekta malicovjek https/…"
14432,4.3898263011853926e+17,Neutral,33.0,milanović predlažemo cvitana za državnog odvjetnika
14433,4.389826754379776e+17,Neutral,33.0," hr lučin za posvajanje, a sobol misli da  kao stranka ""mora donijeti zakon koji je moguće provesti"""
14434,4.389827944929321e+17,Neutral,33.0," odgovorno tvrdim da nitko od mojih kolega,suradnika(namjerno ne koristim zaposlenik,radnik)neće imati manja prava zbog nov…"
14435,4.3898340638355456e+17,Positive,33.0,"'obitelj je ono okružje gdje na uvažavaju, poštuju i vole sa svim manama i vrlinama. svi smo pred zakonom jednaki.' bravo  jadranka kosor"
14439,4.38983503632683e+17,Negative,33.0,novi tekst. u divljaka luk i strijela halilovićev bljesak samo je dokaz više da mora zbrisati iz dinama
14446,4.3898418797531546e+17,Positive,33.0,večeras jonathan   čekirajte i njihov friški mixtape
14447,4.3898440621336166e+17,Neutral,33.0," pripremi se za obraćenje, nevjerni emanuele! d "
14448,4.3898448071256474e+17,Negative,33.0,"zasto nitko ne pita za mene?! mala sam,slatka sam,naucena na stan,obozavam djecu.imam 6mj.,cipirana i cijepljena..."
14449,4.389846163689349e+17,Positive,33.0, kings tajči dolazi na svoje  tableti sa srebrnim nitnama uskoro savitljiviji i jeftiniji ekrani
14450,4.389847154384159e+17,Positive,33.0," 'obitelj je ono okružje gdje na uvažavaju, poštuju i vole sa svim manama i vrlinama. svi smo pred zakonom jednaki.' bravo …"
14451,4.3898474853986304e+17,Neutral,33.0,a  kaže da je ultimativni dokaz da je netko iz rijeke to da je u devedesetima slušao jane's addiction
14452,4.389847998403912e+17,Positive,33.0,"""sustainable construction"" - autor sandy halliday
više o knjizi pogledajte na linku..."
14454,4.38984989024469e+17,Positive,33.0, mooorning😘😘😘tuzla tonight❤️
14456,4.389851936390062e+17,Positive,33.0,dječja kolica – akcija dječja kolica – magic baby akcija u veljači magic baby pripremio vam…
14457,4.389852707768484e+17,Positive,33.0,sutra nam izlazi novi singl. duga godina je prošla od izlaska naše zadnje pjesme. dugih godinu dana stvarali smo...
14461,4.38985430021972e+17,Positive,33.0,"prodajem web domenu  za svega 300,00 kn + pdv za kontakt koristiti p.m ili..."
14464,4.389856388647772e+17,Positive,33.0,sviđa mi se videozapis  muscle tribe of danger and excellence - new school blood trial (official video) s
14465,4.389858473761915e+17,Neutral,33.0, hr  jadranka kosor 'protivnici zakona mogu se žaliti ustavnom sudu koji je već rekao svoje'  životnopart…
14466,4.3898591392723354e+17,Positive,33.0,i'm at okretište črnomerec (zagreb)
14467,4.3898599750292275e+17,Negative,33.0, ja sam cijeli dan nervozan a nemam razloga biti (
14471,4.389863012376494e+17,Negative,33.0,"naslov članka ""došlo je vrijeme za najveći domaći dvoboj koja je bolja, severina ili rozga?"" to nije pošteno prema rozgi, seve ima filmić."
14472,4.389867232517407e+17,Positive,33.0,i'm at savski nasip - cvjetno naselje
14473,4.3898694606155366e+17,Positive,33.0,"jel' netko za kavu?

može i meni jedna... )"
14474,4.389870071721697e+17,Negative,33.0,nastao je kaos zabunom na razgovor pozvali 61.000 ljudi
14475,4.3898709482511155e+17,Neutral,33.0,milanović predlažemo cvitana umjesto bajića
14476,4.3898710175410176e+17,Positive,33.0,dodao sam videozapis  mercyful fate - don't break the oath (full album) 1984 na popis za reprodukciju na usluzi
14477,4.3898726050852045e+17,Positive,33.0,dodao sam videozapis  king diamond - sleepless nights [official video] na popis za reprodukciju na usluzi
14478,4.389873560338104e+17,Neutral,33.0,"seminar nadzor poreza na dodanu vrijednost u eu, zagreb 20.3.2014."
14483,4.3898744590934016e+17,Neutral,33.0,zakon o životnom partnerstvu na dnevnom je redu u saboru
14486,4.389878404125901e+17,Negative,33.0,"kreme za celulit, flasteri za mitesere ... bajke, a ne istina ) mitovi o ljepoti koje treba srušiti,"
14487,4.3898799096333926e+17,Negative,33.0,gdje su nestale kul igracke iz kinder jaja?
14489,4.389880216614584e+17,Positive,33.0,"večeras  dašak pustinjskog bluesa uz , vidimo se ;)"
14490,4.389880232129454e+17,Positive,33.0,odlična suradnja naših prijatelja  i kolega  i lonac! bravo &lt;3!
14493,4.38988281641173e+17,Positive,33.0,dodao sam videozapis  slipknot-the heretic anthem [hq 1080p] na popis za reprodukciju na usluzi 
14497,4.3898873942010266e+17,Positive,33.0,kako se uz pomoć društvenih mreža približiti kupcima i poboljšati poslovanje u novom blog postu piše naš 
14498,4.3898885759880806e+17,Negative,33.0, hr nastao je kaos zabunom na razgovor pozvali 61.000 ljudi
14500,4.389890780598231e+17,Positive,33.0," večeras  dašak pustinjskog bluesa uz , vidimo se ;)"
14501,4.389890984944845e+17,Negative,33.0, a prile slabo si mislia jutros (
14502,4.3898944649588326e+17,Positive,33.0,"konačno lijep dan za biciklizam i bicikliranje.. hoće li nam i vikend ostati takav, tko zna!"
14504,4.3898982765746586e+17,Positive,33.0,upoznajte novog cosmo kolumnista ivana šarića i pogledajte kako je jučer bilo na cosmo partyju u velvetu...
14507,4.3899015279151104e+17,Negative,33.0,balenović predsjedniku josipoviću zviždači i poštena hrvatska vam više ne vjeruju
14508,4.389903442321203e+17,Neutral,33.0,opa. kaj moram napraviti?  bukna today ladys and gents is a jack white day
14510,4.389903528052654e+17,Positive,33.0,"tony pjeva, lisinski pleše pod maskama!  zagreb"
14511,4.389903554267259e+17,Negative,33.0,trener cibone slaven rimac nakon utakmice je bio razočaran predstavom svoje momčadi “prva je četvrtina bila jako...
14515,4.389908585708544e+17,Positive,33.0,"vw polo bluemotion od sada i s benzinskim motorom paralelno s faceliftom vw pola, isti kozmetički tretman dob..."
14516,4.3899107041714586e+17,Positive,33.0, meni je ovo dobro društvo.
14518,4.389915579294679e+17,Negative,33.0,pippa middleton napokon progovorila o svojoj pozadini - guza je to o kojoj se još uvijek priča! &gt;&gt;
14519,4.389915820844933e+17,Negative,33.0,"dobro jutro dragi naši! tko nema u glavi ima u nogama, tko nema u nogama ima u banci, tko nema u banci ima nešto..."
14521,4.3899166117645926e+17,Positive,33.0," večeras jonathan, ulaz od 2030h, a gig očekujemo između 2130h i 22h."
14522,4.389917454652088e+17,Negative,33.0,biti odgovoran za nešto što sam ne radiš je najteži i najkompleksniji posao za raditi. stres
14523,4.389917745229619e+17,Positive,33.0,pita s lukom
14527,4.389918792467333e+17,Negative,33.0,"""taj linux ti je pingvin"" razgovori u vlaku"
14528,4.389919222173614e+17,Positive,33.0,večeras zatvaramo ovaj mjesec! hoćeš li biti na zadnjoj izvedbi teksta za veljaču? )
14530,4.3899193905289626e+17,Neutral,33.0,"dobro jutro dragi naši! tko nema u glavi ima u nogama, tko nema u nogama ima u banci, tko nema u banci ima nešto..."
14531,4.389919430840402e+17,Positive,33.0,steve madden predstavio kolekciju cipela na kendall i kylie jenner!
14532,4.389921091658957e+17,Negative,33.0,novac sveučilišta ide u proračun linić žestoko 'oprao' akademsku zajednicu |
14534,4.389922086044467e+17,Neutral,33.0,potaknut najavama koje su se pojavile u javnosti da bi se u rebalansu državnog proračuna državna riznica mogla...
14535,4.389932113912136e+17,Positive,33.0,"kao potvrda da momci iz skupine coldplay rade na novom albumu, stiže nam pjesma midnight -"
14536,4.3899329855266e+17,Positive,33.0,"drogba chelsea je favorit, ali idemo po pobjedu u london"
14537,4.389934742440796e+17,Neutral,33.0,  jadranka kosor je danas sjajno definirala bitan pojamobitelj.ona moze imati razlicite forme.ja sam odrastao bez oca i nisam
14538,4.389934795662418e+17,Negative,33.0,jebote koliko sam ju cekao a sada me samo izluduje...  jebena pleyka... fuck plays3 ...
14539,4.389935462896394e+17,Positive,33.0, hr odlična suradnja naših prijatelja  i kolega  i lonac! bravo &lt;3!
14540,4.389935721558917e+17,Negative,33.0,ovo iščekivanje me izluđuje.
14541,4.389937353185198e+17,Positive,33.0," zbog toga nista losije ispao.bez obzira na to,danas mogu biti otac sinu i kceri.nije bitno tko kupuje mrkvu,vazno je da juha"
14542,4.389937416770683e+17,Negative,33.0,"zena nasuprot mene ima upaljeno grlo
barem tako izgleda dok zjeva"
14543,4.389939615047393e+17,Positive,33.0," bude na stolu.mnoge obitelji nisu sacinjene od oca i majke,a djeca koja u njima odrastaju postanu sjajni ljudi puni ljubavi."
14544,4.389944215314104e+17,Positive,33.0,htc one – najavljen izlazak nove generacije smartfona komičnim videom
14547,4.389945968033792e+17,Positive,33.0, kako se uz pomoć društvenih mreža približiti kupcima i poboljšati poslovanje u novom blog postu piše naš 
14549,4.389947091268567e+17,Positive,33.0, kako se uz pomoć društvenih mreža približiti kupcima i poboljšati poslovanje u blog postu piše
14550,4.389949974219612e+17,Positive,33.0,blackberry pokazuje mali napredak u poslovanju
14551,4.3899503025117184e+17,Positive,33.0,prognoza europske komisije za zimu 2014. predviđa sve veći oporavak u zemalja članica eu  gospodarstvo
14552,4.389950402336031e+17,Negative,33.0,ako je netko konačno vidio g.ježića i onih 5 mil eura neka javi. hvala
14554,4.3899512588128666e+17,Negative,33.0, žestoko je u saboru 'homoseksualaca ima jednako u svim strankama'  saborrh životnopartnerstvo lgbt …
14555,4.389953859029729e+17,Negative,33.0,"evo, pala je prva'pedofilija' na raspravi o životnopartnerstvo. željko reiner se baš iskazao s paranojom."
14556,4.3899549498424525e+17,Neutral,33.0,'stalna na ovom svijetu samo mijena jest.'  životnopartnerstvo
14559,4.389955514307871e+17,Neutral,33.0,jesu li uređaji s dodirnim zaslonima igračke za djecu?
14561,4.389956960339968e+17,Positive,33.0,"znate li koji je najteži jezik na svijetu? - 2. dio

vrlo teški jezici

finski, mađarski i estonski. težina ovih..."
14564,4.389958146695086e+17,Negative,33.0,kinezi plaćaju po milijun eura odštete za benka i beqiraja...
14565,4.389960190079959e+17,Positive,33.0,zašto bismo uopće koristili content marketing kalendar? evo nekoliko bitnih razloga! svedigitalno
14567,4.389960742885212e+17,Positive,33.0,onokad te doceka na stolu najljepša kuharica na svijetu ) happy
14568,4.38996706559275e+17,Positive,33.0,"u 10 odabranih fotografija natječaja ep-a za gosta-fotografa, odlično je prošao rad danijela borne fiketa!"
14569,4.389970114013102e+17,Neutral,33.0, oni ce se dogovoriti tko je teta u vezi -p
14570,4.389970517588992e+17,Positive,33.0,slikica mog hubspot inboundmarketing certifikata -   // 
14572,4.38997236853121e+17,Positive,33.0,fm scan varazdin-croatia   croatia
14574,4.3899738874146816e+17,Negative,33.0,standard građana u pet godina krize srozao se 50 posto
14575,4.389974668062392e+17,Negative,33.0,standard građana u pet godina krize srozao se 50 posto
14577,4.389975702629581e+17,Neutral,33.0,standard građana u pet godina krize srozao se 50 posto
14578,4.3899760041580544e+17,Positive,33.0,od ožujka će na svim letovima germanwingsa biti dozvoljeno korištenje mobilnih uređaja  germanwings
14579,4.389976368600924e+17,Negative,33.0,standard građana u pet godina krize srozao se 50 posto
14580,4.3899792485359206e+17,Positive,33.0, dvije rijeci sime lucin. i treca sjajan. zivotnopartnerstvo
14581,4.3899818184699904e+17,Negative,33.0, ako je netko konačno vidio g.ježića i onih 5 mil eura neka javi. hvala
14582,4.389982090554368e+17,Negative,33.0,burna rasprava u saboru / s istospolnih zajednica prešli na totalitarizam  saborrh životnopartnerstvo lgbt
14584,4.3899856980332134e+17,Positive,33.0,"100 followers!! thank you!
100 followersa, hvala svima!"
14585,4.389987339474043e+17,Neutral,33.0,kotromanović na skupu ministara obrane nato saveza u bruxellesu
14586,4.389988995553321e+17,Positive,33.0,dan civilne zaštite u hrvatskoj ove se godine obilježava u šibeniku
14587,4.389989817678807e+17,Positive,33.0,"danas je maradona prvi put, prije 27 godina, obukao dres argentine. epski..."
14590,4.3899940574490214e+17,Negative,33.0,tok (ne)svijesti hdz-ovog željka reinera teško je pratiti i shvatiti  životnopartnerstvo saborrh
14593,4.3899955097265766e+17,Neutral,33.0,pripravnički staž - za posao u agrokoru javilo se više od 16 tisuća ljudi |
14594,4.389996071385907e+17,Neutral,33.0,"malo je preocito koliko patimo za necime sto vani postoji vec dulji niz godina. najprije burgeri, sad sushi. )"
14595,4.3900012831022285e+17,Positive,33.0,vani je... proljeće )))))
14597,4.390002948828242e+17,Positive,33.0,"i posted 32 photos on facebook in the album ""pogonizacija – društveno igranje u jedinstvu"""
14600,4.390003691094303e+17,Positive,33.0,tresla se brda - rodili se hrvatskilaburisti. toplavoda
14601,4.3900048242273894e+17,Neutral,33.0,    sutra smo  i ja na tweetupos. idući tjedan?
14602,4.39000576245121e+17,Positive,33.0, aaaa za sada je tajna ali sprema se za cro tržište ) ti ćeš biti prva obaviještena obecajem! )
14603,4.390006935552164e+17,Negative,33.0,"kada traže pripravnike, hrvatske kompanije u 70 posto slučajeva zapošljavaju visokoobrazovani kadar  via "
14606,4.3900076484580966e+17,Positive,33.0,"red bull air race ovog vikenda počinje u abu dhabiju nakon tri godine stanke, najbrže svjetsko natjecanje spe..."
14607,4.3900080822788915e+17,Positive,33.0,vise nije dovoljno samo zadovoljiti potrebe vasih kupaca. morate ih oduseviti! - kotler quote
14608,4.3900095114461184e+17,Positive,33.0, zastupnica  lugaric u saborhr pročitala pismo lezbijske obitelji. bravo. životnopartnerstvo
14609,4.390009523231867e+17,Neutral,33.0, cuvaj objektiv.mnogi su ostali sa tockom na sredini (( pozdrav
14610,4.390011001007104e+17,Negative,33.0,'karamarkov govor vraća nas u crno razdoblje autoritarizma'
14612,4.390011315416105e+17,Positive,33.0, bravo  lugaric !
14613,4.3900120384722534e+17,Positive,33.0,u crosportu je uzavrela atmosfera pripreme za sp u brazilu su u punom jeku! za vas smo pripremili nevjerojatna...
14614,4.390012138464379e+17,Positive,33.0," hvala, volim kada imaju ovako raskošne slike... ))"
14616,4.390013402879181e+17,Neutral,33.0,"  lugaric, hoće li čitati još?"
14617,4.390013510001664e+17,Negative,33.0," ovdje se osporava postojanje pravila, rekao bih."
14618,4.390014681470771e+17,Positive,33.0,"dobra vijest za sve sudionike u nagradnom natječaju ""koja je tvoja destinacija s 5 zvjezdica?"" - natječaj..."
14620,4.390018175326003e+17,Negative,33.0,standard građana u pet godina krize srozao se 50 posto
14621,4.390018277163827e+17,Neutral,33.0, u raspravu o pravima lgbt osoba unijela glas lgbt osoba jer je procitala pismo koje je dobila iz jedne takve obitelji.
14622,4.3900184651526144e+17,Negative,33.0,"majka liječnici su ovdje digli ruke od leona, želimo na liječenje u muenchen!"
14623,4.390018755104768e+17,Negative,33.0,"   
prave šunjalice... al nisi ti dovoljno velik gospodin za tako nešto d"
14625,4.3900194705690624e+17,Negative,33.0," upravo zato, jos osjetljivije...prijateljski savjet, izbjegavaj"
14629,4.390022379864269e+17,Neutral,33.0,znate li koja su najženstvenija mjesta za tetovaže?
14632,4.390025219659653e+17,Positive,33.0,"marissa nadler, ljetna terasa, opatija '93"
14633,4.390031976431739e+17,Positive,33.0,"   
za razliku od inače d
al tražio si konfirmaciju o šlapama online, još si dobro i prošao )"
14635,4.390033253765243e+17,Positive,33.0,zasvirale trube u rockmarku u čast neponovljivog louisa armstronga!  zagreb jazz
14636,4.3900346089447014e+17,Positive,33.0, zasvirale trube u rockmarku u čast neponovljivog louisa armstronga!  zagreb jazz
14637,4.390034970493706e+17,Positive,33.0,  moje posvojeno dijete ima i majku i oca pa ponekad vapi za svojom mamom. i to je normalno.
14638,4.390035368701133e+17,Negative,33.0, i to je rješenje. ali dosadno ;)
14639,4.3900386816937574e+17,Neutral,33.0,marasović 'homoseksualaca ima jednako u svim strankama'
14640,4.390040298430218e+17,Positive,33.0,održavanje računala u par koraka
14641,4.390042189352182e+17,Negative,33.0," kaj nema više izzie? neću ništa pitati, samo, baš mi je žao, mogu si misliti kako vam je ((
"
14642,4.3900440358526566e+17,Neutral,33.0,"zanima vas kakva je ponuda u najmodernijim shopping centrima u kigaliju, glavnom gradu ruande?
više pročitajte..."
14643,4.3900442034150195e+17,Positive,33.0,želite xperiju z1 compact? evo kako je kupiti najpovoljnije
14646,4.390048030126408e+17,Positive,33.0,rasvjeta osjetljiva na pokret
14647,4.3900485372216934e+17,Positive,33.0,"16. izdanje perwoll fashion.hr-a od 26. do 29. ožujka. 
fashionhr perwollfashionhr envyroom…"
14648,4.390049241067725e+17,Positive,33.0,sutra u petak 28.02.2014. opraštamo se s veljačom a vrijeme će biti promjenljivo oblačno sa sunčanim razdobljima....
14649,4.3900496276987494e+17,Neutral,33.0,reakcije struke na najavljeni zaštitarski skup u zagrebu
14650,4.39005199516971e+17,Positive,33.0,"zagreb, capital of croatia   croatia"
14652,4.3900521160534016e+17,Negative,33.0, u poplavljena područja ) izvještavaš? )
14655,4.390054289961288e+17,Negative,33.0,sve je više ovakvih priča u hrvatskoj
14656,4.3900563346425856e+17,Negative,33.0,"hvala  i momi na paketicu za tockica, evo ja se rasplakala &lt;3 **"
14658,4.3900637963053875e+17,Positive,33.0,u studiju s… ivanom komlinovićem!
14659,4.390066950048563e+17,Positive,33.0,"nove babe, novi kolači. napokon u gloriji!"
14660,4.390070611382272e+17,Positive,33.0,"   a ostaju slike i uspomene, mi slike naših svih hrčaka imamo na bočnoj strani friž., a i svako malo se sjetimo kojeg )"
14663,4.39007484368683e+17,Positive,33.0,novi rok za  sl kraj svibnja  mercator agrokor todoric
14664,4.390079190034227e+17,Negative,33.0,a da joj je netko par dana prije ponudio prekid preko sms-a sigurno bi odbila...
14665,4.390080962253578e+17,Negative,33.0,pogubljena u offline i online svjetovima danas /
14667,4.390086918081208e+17,Neutral,33.0,nakon današnjeg radnog dana -&gt;
14669,4.3900870818687795e+17,Neutral,33.0, 'stalna na ovom svijetu samo mijena jest.'  životnopartnerstvo
14670,4.3900880341855846e+17,Neutral,33.0, vjerujem (
14671,4.390089014012887e+17,Positive,33.0,katy perry pomogla prijateljici da rodi u dnevnom boravku
14673,4.390095933276324e+17,Positive,33.0, u studiju s… ivanom komlinovićem!
14674,4.390100207859425e+17,Negative,33.0,"milinović 'kako će dijete pitati svoje očeve koji je od njih mama, a koji tata?'  životnopartnerstvo saborrh"
14675,4.390101415315374e+17,Negative,33.0," hr milinović 'kako će dijete pitati svoje očeve koji je od njih mama, a koji tata?'  životnopartnerstvo …"
14677,4.3901078270603674e+17,Positive,33.0,pita s povrćem
14678,4.39010838998188e+17,Positive,33.0,zagreb ns dubrava program male dvorane kc-a u ožujku
14679,4.390109154347786e+17,Positive,33.0,"zagrebačke pahuljice u domu sportova!
info  zagreb"
14682,4.390109948543304e+17,Positive,33.0," goranov vijenac gordani benić, nagrada goran katji knežević"
14683,4.3901105699292774e+17,Neutral,33.0,što se promijenilo od kada je hrvatska eu članica? pitajte uz oznaku eudeb8   
14684,4.3901127247529165e+17,Negative,33.0,poznati glumac teško je ozlijeđen na tajlandu &gt;&gt;
14685,4.390114425752822e+17,Negative,33.0,"sta kljucate te wi-fi/e
i vi bi u europu. ?"
14688,4.390120377512182e+17,Positive,33.0,saznajte kako do pripravništva u europskoj komisiji
14689,4.390121249088553e+17,Neutral,33.0,što se promijenilo od kada je hrvatska eu članica? pitajte uz oznaku eudeb8     
14690,4.390122827573043e+17,Positive,33.0, finale danas! cedevita go!  kupkresimiracosica
14691,4.390125633143112e+17,Negative,33.0,"a defektolozi nek se izjasne hoće li se zvati posebnolozi ili drugačijolozi, jer ovako je uvredljivo!"
14692,4.3901265096687206e+17,Neutral,33.0,ograničuju li granice?
14693,4.390128034503926e+17,Positive,33.0,adobe resetira vremensko razdoblje probnih verzija programa. iskušajte ih ponovo!
14694,4.390129847663534e+17,Negative,33.0,onokad dajes mokru hranu samo jednoj macki pa imas ustanak ostalih zivotinja u stanu.
14695,4.390130151540818e+17,Neutral,33.0," barometarhr odlazak zinke bardić može li, i na koji način, novi spin doktor popraviti milanovićev rejting?"
14698,4.390132902626632e+17,Positive,33.0,gemištek moj &lt;3
14699,4.390133486138368e+17,Neutral,33.0,sigurno znate što riječ 'audit' znači...
14701,4.3901372425568666e+17,Negative,33.0,"vlada gura ""hž cargo"" sve dublje!"
14702,4.390137867256504e+17,Neutral,33.0, u kontekstu poboljsanja sustava posvajanja - da. u kontekstu protiv lgbt - ne.
14704,4.390141452925215e+17,Positive,33.0, kao i uvijek prijatelju!!
14705,4.390143496096522e+17,Negative,33.0,kada bhutan bude pred bankrotom - u novinama će se to nazivati propan butan
14707,4.390145530078372e+17,Positive,33.0,[posao] brodotrogir traži rukovoditelja odjela planiranja i upravljanja projektima (m/ž)  trogir
14708,4.390146061752197e+17,Positive,33.0,naučite se našminkati uz mobilnu apliakciju simone antonović
14710,4.390147004296151e+17,Positive,33.0,i to se događa - hdz-ovac reiner stao u obranu biseksualnih i transrodnih osoba |
14711,4.3901490326616064e+17,Negative,33.0,moje posvojeno dijete ima i majku i oca i opet vapi za svojom mamom. i to je normalno.
14712,4.390155606981427e+17,Positive,33.0,posjetite 3 pro danas u popodnevnom terminu na microsoft get2modern day za 11 savjetovanje o office 365 u microsoft hrvatska
14714,4.390161856200868e+17,Positive,33.0,žicaj pjesmu! krećemo s tvojom glazbom od 14 sati. napiši ovdje što želiš slušati ili nazovi 0800 2011! )
14716,4.390170838596485e+17,Negative,33.0,"zaboravljaju li vođe eu na svoje povijesne tragedije, na razloge zbog kojih je ona stvorena? zašto postavljam to..."
14718,4.390171694863483e+17,Negative,33.0,onokad imas dva dana za redom party u uredu )
14719,4.390173247175721e+17,Negative,33.0,", to nije bila ""obrana"" nego obična niska manipulacija. ne mislite valjda da je njemu stalo do biseksualnih i transrodnih osoba?"
14721,4.3901794747940864e+17,Positive,33.0,"fini integralni zobeni keksi s brusnicama.. moja verzija recepta od domaćica.. 
odličan no-guilt midnight snack.."
14723,4.390180243190579e+17,Positive,33.0, više smo za ovo  )
14725,4.390182890757407e+17,Positive,33.0,"sezona je na vratima, navalite bez grižnje savjesti ) jagode snižavaju kolesterol, navalite!,"
14726,4.3901829657972326e+17,Positive,33.0, racunala održavanje računala u par koraka
14727,4.39018464393429e+17,Positive,33.0,"policajci su zaplijenili 1,4 kg kokaina vrijednog milijun kuna"
14728,4.390184928144548e+17,Positive,33.0,"o nedavno objavljenom hrvatskom prijevodu romana christophera isherwoooda ‘samac’ piše marino čajdo. 

pročitajte..."
14729,4.3901855371155456e+17,Positive,33.0," prodajem web domenu  za svega 300,00 kn + pdv za kontakt koristiti p.m ili..."
14730,4.3901860593483776e+17,Positive,33.0, zakasnio si) ali te onaj koji jest završio unutra mentionao) a u kojem kontekstu doznaj sutra kad kupiš iq magazin) cc 
14731,4.3901883567742976e+17,Positive,33.0,"vip afrodita djevojačka večer u hotelu phoenix**** u zagrebu za samo 137,00 kn po osobi umjesto..."
14732,4.3901895979146854e+17,Positive,33.0,"o nedavno objavljenom hrvatskom prijevodu romana christophera isherwoooda ‘samac’ piše marino čajdo. 

pročitajte..."
14733,4.390191174637322e+17,Positive,33.0," o nedavno objavljenom hrvatskom prijevodu romana christophera isherwoooda ‘samac’ piše marino čajdo. 

pročitajte... http/…"
14735,4.390192907007017e+17,Positive,33.0,"aromatična masaža cijelog tijela za samo 75,00 kn umjesto 150,00 kn u kozmetičkom salonu ""be..."
14736,4.3901931086309376e+17,Neutral,33.0, heheh paaaaaa nije bas uvijek ali ovisi kako gledas )
14737,4.3901944875464294e+17,Neutral,33.0,tko zna u čemu je kvaka s palačinkama?! - webedukacija
14740,4.390194713745244e+17,Positive,33.0,"“crna kuća – mjuzikl u boji” 28. veljače u 19.30 sati, ponovo će publiku podići na noge!  zagreb"
14741,4.390196307081339e+17,Positive,33.0,onokad te agencija toliko razveseli da skaces od srece.. happy
14743,4.39019699704447e+17,Positive,33.0, pvc stolarija vrhunkse kvalitete i najnižih cijena zagreb
14744,4.390198678289203e+17,Positive,33.0,"foto studio ""škljoc"" - izradite 12 fotografija za sve dokumente samo za 30,00 kn umjesto 55,00..."
14745,4.3902002912926925e+17,Positive,33.0,vrhunska pedikura i manikura za samo 99 kn umjesto za 199 kn. prepustite se profesionalnim...
14747,4.390201501093724e+17,Positive,33.0, i to se događa - hdz-ovac reiner stao u obranu biseksualnih i transrodnih osoba |
14749,4.390201557675172e+17,Positive,33.0,"aroma masaža tijela eteričnim uljima za 72 ,00 kn umjesto 150,00 kn. opustite se 1 sat u studiu..."
14750,4.3902059791046656e+17,Positive,33.0,izbjeljivanje zubi u stomatološkoj ordinaciji dr. renate nikolozo -
